posturl,是不是作者,留言者連結,留言內容,留言獲得心情數,留言時間,留言者學歷,留言者現居地,留言者婚姻,留言者朋友數,留言者性別,留言者工作,迴響留言數,迴響留言者連結,迴響留言內容,迴響留言獲得心情數,迴響留言時間
https://www.facebook.com/mcdonalds.tw/posts/5219552801420695,0,https://www.facebook.com/8HOURz/,超愛吃麥克雞塊配糖醋醬,2,2020/11/05,None,None,未婚,None,None,None,0
https://www.facebook.com/mcdonalds.tw/posts/5219552801420695,0,https://www.facebook.com/kui.kui.77,雖然不知道雞塊有哪些形狀，但覺得麥當勞雞塊很好吃喔,1,2020/10/29,None,新竹市,未婚,None,None,沒有工作地點可顯示,0
https://www.facebook.com/mcdonalds.tw/posts/5219552801420695,0,https://www.facebook.com/profile.php?id=100008552444083,4種形狀應該是骨頭形狀、靴子形狀、鐘形狀跟蝴蝶形狀，不知道有沒有記錯，每次都只顧著吃 哈哈,4,2020/10/29,None,台北市,未婚,None,None,沒有工作地點可顯示,2,https://www.facebook.com/kui.kui.77,黛比蔡 你都知道雞塊的形狀好厲害喔，我都是只顧著吃，所以從來都不知道麥克雞塊的形狀是什麼,0,2020/10/29'
https://www.facebook.com/mcdonalds.tw/posts/5219552801420695,0,https://www.facebook.com/profile.php?id=100008552444083,4種形狀應該是骨頭形狀、靴子形狀、鐘形狀跟蝴蝶形狀，不知道有沒有記錯，每次都只顧著吃 哈哈,4,2020/10/29,None,台北市,未婚,None,None,沒有工作地點可顯示,2,https://www.facebook.com/profile.php?id=100000696112474,雖然知道,但想不出什麼貼切的形容,0,2020/11/12'
https://www.facebook.com/mcdonalds.tw/posts/5219552801420695,0,https://www.facebook.com/kui.kui.77,麥當勞的雞塊沾糖醋醬真的很好吃耶，很喜歡麥當勞的糖醋醬喔,1,2020/10/29,None,新竹市,未婚,None,None,沒有工作地點可顯示,0
https://www.facebook.com/mcdonalds.tw/posts/5219552801420695,0,https://www.facebook.com/profile.php?id=100000184092614,我知道  有靴子形、球形、鐘形、蝴蝶這四種形狀~~,2,2020/10/29,None,None,未婚,None,None,沒有工作地點可顯示,1,https://www.facebook.com/kui.kui.77,Joa Chen 你好厲害喔，都知道麥克雞塊的形狀，我都顧著吃，所以從來都不知道麥克雞塊的形狀是什麼的,0,2020/10/29'
https://www.facebook.com/mcdonalds.tw/posts/5219552801420695,0,https://www.facebook.com/profile.php?id=100000511234345,希望美式辣味堡能在吃到，出套餐也沒關係，真的很好吃。,3,2020/10/29,大學,新北市,未婚,None,None,新莊聯合辦公大樓員工,0
https://www.facebook.com/mcdonalds.tw/posts/5219552801420695,0,https://www.facebook.com/profile.php?id=100009291832483,吃糖醋醬配雞塊,0,2020/11/05,None,None,未婚,None,None,沒有工作地點可顯示,0
https://www.facebook.com/mcdonalds.tw/posts/5219552801420695,0,https://www.facebook.com/profile.php?id=100000202911156,好懷念辣味雞塊真的好好吃,0,2020/11/19,高中,桃園市桃園區,未婚,None,None,在 AES黃鴻升擔任超級粉絲哈哈2012年7月 ~ 現在,0
https://www.facebook.com/mcdonalds.tw/posts/5219552801420695,0,https://www.facebook.com/cheng.chang.9674,請問麥當勞目前使用的牛肉，有含瘦肉精嗎？明年會進口含瘦肉精的肉品嗎？請公開說明，以安消費者的心及貴公司商譽。,3,2020/11/05,None,None,未婚,22,None,中華民國海軍陸戰隊員工,0
